county,year,group,value
Brooks,2024,All Payors,11.881188118811881
Brooks,2018,Medicaid payors,10.317460317460316
Brooks,2019,Medicaid payors,15.254237288135593
Brooks,2020,Medicaid payors,15.384615384615385
Brooks,2021,Medicaid payors,24.242424242424242
Brooks,2022,Medicaid payors,8
Brooks,2023,Medicaid payors,17.117117117117118
Brooks,2024,Medicaid payors,12.711864406779661
Brooks,2018,Private Insurance,-5
Brooks,2019,Private Insurance,10.869565217391305
Brooks,2020,Private Insurance,-5
Brooks,2021,Private Insurance,21.62162162162162
Brooks,2022,Private Insurance,13.636363636363635
Brooks,2023,Private Insurance,-5
Brooks,2024,Private Insurance,12.068965517241379
Brooks,2018,Selected Payors Total,10.457516339869281
Brooks,2019,Selected Payors Total,14.02439024390244
Brooks,2020,Selected Payors Total,12.025316455696203
Brooks,2021,Selected Payors Total,23.668639053254438
Brooks,2022,Selected Payors Total,9.722222222222223
Brooks,2023,Selected Payors Total,13.90728476821192
Brooks,2024,Selected Payors Total,12.5
Bryan,2018,All Payors,8.897485493230175
Bryan,2019,All Payors,11.030741410488245
Bryan,2020,All Payors,11.073825503355705
Bryan,2021,All Payors,10.472972972972974
Bryan,2022,All Payors,11.532385466034755
Bryan,2023,All Payors,10.641891891891891
Bryan,2024,All Payors,12.411347517730496
Bryan,2018,Medicaid payors,10.606060606060606
Bryan,2019,Medicaid payors,10.126582278481013
Bryan,2020,Medicaid payors,14.146341463414632
Bryan,2021,Medicaid payors,11.695906432748536
Bryan,2022,Medicaid payors,11.180124223602485
Bryan,2023,Medicaid payors,10.38961038961039
Bryan,2024,Medicaid payors,15.503875968992247
Bryan,2018,Private Insurance,10.576923076923077
Bryan,2019,Private Insurance,14.09090909090909
Bryan,2020,Private Insurance,9.615384615384617
Bryan,2021,Private Insurance,10.13215859030837
Bryan,2022,Private Insurance,11.985018726591761
Bryan,2023,Private Insurance,12.5
Bryan,2024,Private Insurance,13.409961685823754
Bryan,2018,Selected Payors Total,10.588235294117647
Bryan,2019,Selected Payors Total,12.433862433862434
Bryan,2020,Selected Payors Total,11.864406779661017
Bryan,2021,Selected Payors Total,10.804020100502512
Bryan,2022,Selected Payors Total,11.682242990654206
Bryan,2023,Selected Payors Total,11.722488038277511
Bryan,2024,Selected Payors Total,14.102564102564102
Bulloch,2018,All Payors,11.098779134295228
Bulloch,2019,All Payors,13.5706340378198
Bulloch,2020,All Payors,11.098265895953757
Bulloch,2021,All Payors,11.962833914053427
Bulloch,2022,All Payors,11.617312072892938
Bulloch,2023,All Payors,12.582781456953644
Bulloch,2024,All Payors,14.238042269187986
Bulloch,2018,Medicaid payors,12.931034482758621
Bulloch,2019,Medicaid payors,13.47517730496454
Bulloch,2020,Medicaid payors,11.864406779661017
Bulloch,2021,Medicaid payors,12.416851441241686
Bulloch,2022,Medicaid payors,13.111111111111112
Bulloch,2023,Medicaid payors,13.46578366445916
Bulloch,2024,Medicaid payors,16.82926829268293
Bulloch,2018,Private Insurance,8.56353591160221
Bulloch,2019,Private Insurance,12.912087912087914
Bulloch,2020,Private Insurance,10.714285714285714
Bulloch,2021,Private Insurance,12.202380952380953
Bulloch,2022,Private Insurance,10.92436974789916
Bulloch,2023,Private Insurance,12.37458193979933
Bulloch,2024,Private Insurance,13.569321533923304
Bulloch,2018,Selected Payors Total,11.016949152542372
Bulloch,2019,Selected Payors Total,13.214739517153747
Bulloch,2020,Selected Payors Total,11.386138613861387
Bulloch,2021,Selected Payors Total,12.325285895806863
Bulloch,2022,Selected Payors Total,12.143742255266417
Bulloch,2023,Selected Payors Total,13.031914893617023
Bulloch,2024,Selected Payors Total,15.353805073431243
Burke,2018,All Payors,12.5
Burke,2019,All Payors,13.953488372093023
Burke,2020,All Payors,10.915492957746478
Burke,2021,All Payors,10.948905109489052
Burke,2022,All Payors,11.447811447811448
Burke,2023,All Payors,10.408921933085502
Burke,2024,All Payors,11.498257839721255
Burke,2018,Medicaid payors,13.023255813953488
Burke,2019,Medicaid payors,12.264150943396226
Burke,2020,Medicaid payors,12.5
Burke,2021,Medicaid payors,12.994350282485875
Burke,2022,Medicaid payors,13.020833333333334
Burke,2023,Medicaid payors,11.76470588235294
Burke,2024,Medicaid payors,12.643678160919542
Burke,2018,Private Insurance,13.698630136986301
Burke,2019,Private Insurance,20.28985507246377
Burke,2020,Private Insurance,-5
Burke,2021,Private Insurance,6.944444444444445
Burke,2022,Private Insurance,8.433734939759036
Burke,2023,Private Insurance,-5
Burke,2024,Private Insurance,10.843373493975903
Burke,2018,Selected Payors Total,13.194444444444445
Burke,2019,Selected Payors Total,14.23487544483986
Burke,2020,Selected Payors Total,10.505836575875486
Burke,2021,Selected Payors Total,11.244979919678714
Burke,2022,Selected Payors Total,11.636363636363637
Burke,2023,Selected Payors Total,10.569105691056912
Burke,2024,Selected Payors Total,12.062256809338521
Butts,2018,All Payors,16.129032258064516
Butts,2019,All Payors,12.5
Butts,2020,All Payors,14.885496183206106
Butts,2021,All Payors,13.533834586466165
Butts,2022,All Payors,12.36749116607774
Butts,2023,All Payors,14.799999999999999
Butts,2024,All Payors,11.619718309859154
Butts,2018,Medicaid payors,16.883116883116884
Butts,2019,Medicaid payors,11.44578313253012
Butts,2020,Medicaid payors,14.838709677419354
Butts,2021,Medicaid payors,12.080536912751679
Butts,2022,Medicaid payors,16.666666666666664
Butts,2023,Medicaid payors,13.28125
Butts,2024,Medicaid payors,17.037037037037038
Butts,2018,Private Insurance,14.423076923076922
Butts,2019,Private Insurance,12.048192771084338
Butts,2020,Private Insurance,13.333333333333334
Butts,2021,Private Insurance,15.151515151515152
Butts,2022,Private Insurance,7.547169811320755
Butts,2023,Private Insurance,17.117117117117118
Butts,2024,Private Insurance,8
Butts,2018,Selected Payors Total,15.891472868217054
Butts,2019,Selected Payors Total,11.646586345381527
Butts,2020,Selected Payors Total,14.285714285714285
Butts,2021,Selected Payors Total,13.306451612903224
Butts,2022,Selected Payors Total,12.977099236641221
Butts,2023,Selected Payors Total,15.062761506276152
Butts,2024,Selected Payors Total,12.692307692307692
Calhoun,2018,All Payors,14.583333333333334
Calhoun,2019,All Payors,16
Calhoun,2020,All Payors,13.461538461538462
Calhoun,2021,All Payors,22.58064516129032
Calhoun,2022,All Payors,19.047619047619047
Calhoun,2023,All Payors,27.083333333333332
Calhoun,2024,All Payors,12.195121951219512
Calhoun,2018,Medicaid payors,-5
Calhoun,2019,Medicaid payors,14.705882352941178
Calhoun,2020,Medicaid payors,14.705882352941178
Calhoun,2021,Medicaid payors,26.31578947368421
Calhoun,2022,Medicaid payors,19.230769230769234
Calhoun,2023,Medicaid payors,31.428571428571427
Calhoun,2024,Medicaid payors,-5
Calhoun,2018,Private Insurance,40
Calhoun,2019,Private Insurance,-5
Calhoun,2020,Private Insurance,-5
Calhoun,2021,Private Insurance,-5
Calhoun,2022,Private Insurance,-5
Calhoun,2023,Private Insurance,-5
Calhoun,2024,Private Insurance,-5
Calhoun,2018,Selected Payors Total,17.073170731707318
Calhoun,2019,Selected Payors Total,13.043478260869565
Calhoun,2020,Selected Payors Total,12.244897959183673
Calhoun,2021,Selected Payors Total,24.137931034482758
Calhoun,2022,Selected Payors Total,17.073170731707318
Calhoun,2023,Selected Payors Total,27.659574468085108
Calhoun,2024,Selected Payors Total,12.5
Camden,2018,All Payors,9.31174089068826
Camden,2019,All Payors,11.444141689373296
Camden,2020,All Payors,12.413793103448276
Camden,2021,All Payors,11.456859971711458
Camden,2022,All Payors,10.68090787716956
Camden,2023,All Payors,12.682215743440233
Camden,2024,All Payors,12.362637362637363
Camden,2018,Medicaid payors,11.785714285714285
Camden,2019,Medicaid payors,11.627906976744185
Camden,2020,Medicaid payors,13.382899628252787
Camden,2021,Medicaid payors,11.522633744855968
Camden,2022,Medicaid payors,12.385321100917432
Camden,2023,Medicaid payors,15.942028985507244
Camden,2024,Medicaid payors,16.93121693121693
Camden,2018,Private Insurance,7.092198581560284
Camden,2019,Private Insurance,17.80821917808219
Camden,2020,Private Insurance,15.555555555555555
Camden,2021,Private Insurance,16.666666666666664
Camden,2022,Private Insurance,14.285714285714285
Camden,2023,Private Insurance,13.855421686746988
Camden,2024,Private Insurance,9.885931558935361
Camden,2018,Selected Payors Total,10.21377672209026
Camden,2019,Selected Payors Total,13.861386138613863
Camden,2020,Selected Payors Total,14.108910891089108
Camden,2021,Selected Payors Total,13.533834586466165
Camden,2022,Selected Payors Total,13.267813267813267
Camden,2023,Selected Payors Total,15.013404825737265
Camden,2024,Selected Payors Total,12.831858407079647
Candler,2018,All Payors,13.492063492063492
Candler,2019,All Payors,13.571428571428571
Candler,2020,All Payors,16.666666666666664
Candler,2021,All Payors,15.032679738562091
Candler,2022,All Payors,12.676056338028168
Candler,2023,All Payors,18.4
Candler,2024,All Payors,12.4031007751938
Candler,2018,Medicaid payors,15.277777777777779
Candler,2019,Medicaid payors,13.636363636363635
Candler,2020,Medicaid payors,19.11764705882353
Candler,2021,Medicaid payors,15.294117647058824
Candler,2022,Medicaid payors,20.253164556962027
Candler,2023,Medicaid payors,25.396825396825395
Candler,2024,Medicaid payors,16.666666666666664
Candler,2018,Private Insurance,-5
Candler,2019,Private Insurance,-5
Candler,2020,Private Insurance,22.22222222222222
Candler,2021,Private Insurance,14.705882352941178
Candler,2022,Private Insurance,-5
Candler,2023,Private Insurance,13.157894736842104
Candler,2024,Private Insurance,-5
Candler,2018,Selected Payors Total,13
Candler,2019,Selected Payors Total,12.62135922330097
Candler,2020,Selected Payors Total,20.353982300884958
Candler,2021,Selected Payors Total,15.126050420168067
Candler,2022,Selected Payors Total,14.285714285714285
Candler,2023,Selected Payors Total,20.792079207920793
Candler,2024,Selected Payors Total,12.745098039215685
Carroll,2018,All Payors,10.252904989747096
Carroll,2019,All Payors,8.667529107373868
Carroll,2020,All Payors,11.760883690708251
Carroll,2021,All Payors,10.0599600266489
Carroll,2022,All Payors,10.340314136125654
Carroll,2023,All Payors,10.446780551905388
Carroll,2024,All Payors,9.786950732356857
Carroll,2018,Medicaid payors,9.568480300187618
Carroll,2019,Medicaid payors,9.598603839441536
Carroll,2020,Medicaid payors,13.128491620111731
Carroll,2021,Medicaid payors,10.656934306569344
Carroll,2022,Medicaid payors,10.714285714285714
Carroll,2023,Medicaid payors,10.651828298887123
Carroll,2024,Medicaid payors,9.747899159663866
Carroll,2018,Private Insurance,10.68814055636896
Carroll,2019,Private Insurance,7.887323943661972
Carroll,2020,Private Insurance,10.946745562130179
Carroll,2021,Private Insurance,9.824046920821115
Carroll,2022,Private Insurance,10.363391655450876
Carroll,2023,Private Insurance,10.465116279069768
Carroll,2024,Private Insurance,9.960681520314548
Carroll,2018,Selected Payors Total,10.197368421052632
Carroll,2019,Selected Payors Total,8.651597817614965
Carroll,2020,Selected Payors Total,12.068965517241379
Carroll,2021,Selected Payors Total,10.241404535479152
Carroll,2022,Selected Payors Total,10.530035335689046
Carroll,2023,Selected Payors Total,10.548823948681397
Carroll,2024,Selected Payors Total,9.867452135493373
Catoosa,2018,All Payors,11.933534743202417
Catoosa,2019,All Payors,10.048622366288493
Catoosa,2020,All Payors,11.554921540656206
Catoosa,2021,All Payors,9.985935302390999
