county,year,value
Stephens,2018,10.76923076923077
Stephens,2019,10.631229235880399
Stephens,2020,13.175675675675674
Stephens,2021,11.151079136690647
Stephens,2022,10.774410774410773
Stephens,2023,11.34020618556701
Stephens,2024,11.464968152866243
Stewart,2018,17.647058823529413
Stewart,2019,20.51282051282051
Stewart,2020,-5
Stewart,2021,-5
Stewart,2022,-5
Stewart,2023,-5
Stewart,2024,21.875
Sumter,2018,11.080332409972298
Sumter,2019,12.462908011869436
Sumter,2020,14.454277286135694
Sumter,2021,16.224188790560472
Sumter,2022,10.982658959537572
Sumter,2023,12.5
Sumter,2024,16.86046511627907
Talbot,2018,13.793103448275861
Talbot,2019,12.727272727272727
Talbot,2020,17.77777777777778
Talbot,2021,23.076923076923077
Talbot,2022,21.052631578947366
Talbot,2023,-5
Talbot,2024,27.27272727272727
Taliaferro,2018,-5
Taliaferro,2019,-5
Taliaferro,2020,-5
Taliaferro,2021,37.5
Taliaferro,2022,-5
Taliaferro,2023,0
Taliaferro,2024,-5
Tattnall,2018,10.655737704918032
Tattnall,2019,11.25
Tattnall,2020,12.704918032786885
Tattnall,2021,13.157894736842104
Tattnall,2022,12.681159420289855
Tattnall,2023,11.76470588235294
Tattnall,2024,12.686567164179104
Taylor,2018,11.11111111111111
Taylor,2019,12.048192771084338
Taylor,2020,21.839080459770116
Taylor,2021,10.606060606060606
Taylor,2022,8.641975308641975
Taylor,2023,8.51063829787234
Taylor,2024,17.741935483870968
Telfair,2018,15.702479338842975
Telfair,2019,10.15625
Telfair,2020,14.925373134328357
Telfair,2021,12.5
Telfair,2022,12.056737588652481
Telfair,2023,10.4
Telfair,2024,10
Terrell,2018,10.2803738317757
Terrell,2019,10.476190476190476
Terrell,2020,17.475728155339805
Terrell,2021,16.049382716049383
Terrell,2022,17.02127659574468
Terrell,2023,15
Terrell,2024,18.072289156626507
Thomas,2018,14.07563025210084
Thomas,2019,14.760147601476014
Thomas,2020,18.773946360153257
Thomas,2021,16.70103092783505
Thomas,2022,13.333333333333334
Thomas,2023,10.43956043956044
Thomas,2024,12.790697674418606
Tift,2018,14.656771799628942
Tift,2019,10.526315789473683
Tift,2020,12.386156648451731
Tift,2021,12.2
Tift,2022,11.468812877263582
Tift,2023,16
Tift,2024,13.184931506849315
Toombs,2018,11.1731843575419
Toombs,2019,13.066666666666665
Toombs,2020,11.627906976744185
Toombs,2021,13.812154696132598
Toombs,2022,18.3206106870229
Toombs,2023,11.924119241192411
Toombs,2024,11.931818181818182
Towns,2018,7.6923076923076925
Towns,2019,7.6923076923076925
Towns,2020,6.25
Towns,2021,10.204081632653061
Towns,2022,20.652173913043477
Towns,2023,16.666666666666664
Towns,2024,8.235294117647058
Treutlen,2018,12.307692307692308
Treutlen,2019,11.688311688311687
Treutlen,2020,14.0625
Treutlen,2021,14.666666666666666
Treutlen,2022,6.25
Treutlen,2023,18.333333333333332
Treutlen,2024,12.643678160919542
Troup,2018,16.10738255033557
Troup,2019,14.89817792068596
Troup,2020,16.093366093366093
Troup,2021,16.179775280898877
Troup,2022,12.347052280311457
Troup,2023,14.806629834254142
Troup,2024,12.86031042128603
Turner,2018,12.698412698412698
Turner,2019,13.223140495867769
Turner,2020,9.183673469387756
Turner,2021,16.19047619047619
Turner,2022,12.605042016806722
Turner,2023,14.814814814814813
Turner,2024,11.304347826086957
Twiggs,2018,7.0588235294117645
Twiggs,2019,22.857142857142858
Twiggs,2020,8.108108108108109
Twiggs,2021,13.698630136986301
Twiggs,2022,10
Twiggs,2023,11.864406779661017
Twiggs,2024,7.6923076923076925
Union,2018,8.187134502923977
Union,2019,10.404624277456648
Union,2020,12.179487179487179
Union,2021,8.426966292134832
Union,2022,12.138728323699421
Union,2023,5.454545454545454
Union,2024,10.849056603773585
Upson,2018,17.218543046357617
Upson,2019,13.548387096774196
Upson,2020,14.873417721518987
Upson,2021,12.994350282485875
Upson,2022,13.77049180327869
Upson,2023,13.095238095238097
Upson,2024,11.428571428571429
Walker,2018,11.079943899018232
Walker,2019,10.977242302543507
Walker,2020,11.279229711141678
Walker,2021,10.586552217453505
Walker,2022,12.448132780082988
Walker,2023,12.624113475177303
Walker,2024,10.44776119402985
Walton,2018,11.829944547134936
Walton,2019,11.293436293436294
Walton,2020,11.011904761904761
Walton,2021,12.667946257197697
Walton,2022,11.831726555652935
Walton,2023,11.015490533562824
Walton,2024,10.12448132780083
Ware,2018,12.857142857142856
Ware,2019,13.682092555331993
Ware,2020,14.345114345114347
Ware,2021,13.686534216335541
Ware,2022,16.355140186915886
Ware,2023,12.76595744680851
Ware,2024,14.148681055155876
Warren,2018,10.714285714285714
Warren,2019,7.352941176470589
Warren,2020,14.035087719298245
Warren,2021,-5
Warren,2022,10.526315789473683
Warren,2023,15.09433962264151
Warren,2024,13.559322033898304
Washington,2018,9.090909090909092
Washington,2019,11.790393013100436
Washington,2020,10.638297872340425
Washington,2021,11.538461538461538
Washington,2022,12.562814070351758
Washington,2023,11.18421052631579
Washington,2024,12.834224598930483
Wayne,2018,13.031161473087819
Wayne,2019,17.086834733893557
Wayne,2020,13.157894736842104
Wayne,2021,9.620991253644315
Wayne,2022,13.190184049079754
Wayne,2023,15.426997245179063
Wayne,2024,11.977715877437326
Webster,2018,19.230769230769234
Webster,2019,-5
Webster,2020,-5
Webster,2021,31.25
Webster,2022,-5
Webster,2023,27.027027027027028
Webster,2024,0
Wheeler,2018,7.142857142857142
Wheeler,2019,14.035087719298245
Wheeler,2020,12.5
Wheeler,2021,7.575757575757576
Wheeler,2022,17.142857142857142
Wheeler,2023,-5
Wheeler,2024,12.280701754385964
White,2018,6.934306569343065
White,2019,6.428571428571428
White,2020,8.677685950413224
White,2021,6.7164179104477615
White,2022,12.099644128113878
White,2023,10.909090909090908
White,2024,9.090909090909092
Whitfield,2018,9.416342412451362
Whitfield,2019,10.901639344262296
Whitfield,2020,11.004016064257028
Whitfield,2021,10.75268817204301
Whitfield,2022,11.585866885784716
Whitfield,2023,9.844961240310077
Whitfield,2024,11.022997620935765
Wilcox,2018,13.333333333333334
Wilcox,2019,12.345679012345679
Wilcox,2020,-5
Wilcox,2021,14.473684210526317
Wilcox,2022,13.157894736842104
Wilcox,2023,13.846153846153847
Wilcox,2024,14.814814814814813
Wilkes,2018,7.766990291262135
Wilkes,2019,17.708333333333336
Wilkes,2020,13.636363636363635
Wilkes,2021,9.090909090909092
Wilkes,2022,13.186813186813188
Wilkes,2023,10.869565217391305
Wilkes,2024,16.964285714285715
Wilkinson,2018,16.831683168316832
Wilkinson,2019,13.253012048192772
Wilkinson,2020,10.75268817204301
Wilkinson,2021,18.367346938775512
Wilkinson,2022,8
Wilkinson,2023,10.309278350515463
Wilkinson,2024,11.76470588235294
Worth,2018,14.529914529914532
Worth,2019,12.16931216931217
Worth,2020,17.647058823529413
Worth,2021,12.206572769953052
Worth,2022,15.178571428571427
Worth,2023,11.87214611872146
Worth,2024,13.917525773195877
Georgia,2018,11.458060626254452
Georgia,2019,11.648316831683168
Georgia,2020,11.381854729978183
Georgia,2021,11.890526791405449
Georgia,2022,11.870540709994366
Georgia,2023,11.819527218911244
Georgia,2024,11.801684823916899
