county,year,group,value
Catoosa,2024,White,27.27272727272727
Catoosa,2018,Black or African-American,-5
Catoosa,2019,Black or African-American,-5
Catoosa,2020,Black or African-American,-5
Catoosa,2021,Black or African-American,-5
Catoosa,2022,Black or African-American,-5
Catoosa,2023,Black or African-American,-5
Catoosa,2024,Black or African-American,-5
Catoosa,2018,Selected Races Total,28.246753246753247
Catoosa,2019,Selected Races Total,26.296296296296294
Catoosa,2020,Selected Races Total,21.60664819944598
Catoosa,2021,Selected Races Total,24.742268041237114
Catoosa,2022,Selected Races Total,27.11864406779661
Catoosa,2023,Selected Races Total,24.509803921568626
Catoosa,2024,Selected Races Total,27.09677419354839
Charlton,2018,All Races,18.666666666666668
Charlton,2019,All Races,15.873015873015872
Charlton,2020,All Races,23.4375
Charlton,2021,All Races,22.666666666666664
Charlton,2022,All Races,30
Charlton,2023,All Races,18.30985915492958
Charlton,2024,All Races,37.28813559322034
Charlton,2018,White,16.666666666666664
Charlton,2019,White,15.686274509803921
Charlton,2020,White,29.268292682926827
Charlton,2021,White,23.636363636363637
Charlton,2022,White,32
Charlton,2023,White,24.074074074074073
Charlton,2024,White,35.714285714285715
Charlton,2018,Black or African-American,-5
Charlton,2019,Black or African-American,-5
Charlton,2020,Black or African-American,-5
Charlton,2021,Black or African-American,-5
Charlton,2022,Black or African-American,-5
Charlton,2023,Black or African-American,0
Charlton,2024,Black or African-American,42.857142857142854
Charlton,2018,Selected Races Total,17.56756756756757
Charlton,2019,Selected Races Total,15.873015873015872
Charlton,2020,Selected Races Total,23.809523809523807
Charlton,2021,Selected Races Total,22.535211267605636
Charlton,2022,Selected Races Total,28.35820895522388
Charlton,2023,Selected Races Total,18.571428571428573
Charlton,2024,Selected Races Total,37.5
Chatham,2018,All Races,23.191899710703954
Chatham,2019,All Races,23.034825870646767
Chatham,2020,All Races,23.22250639386189
Chatham,2021,All Races,22.49877989263055
Chatham,2022,All Races,24.091587854654055
Chatham,2023,All Races,26.27471383975026
Chatham,2024,All Races,21.633085896076352
Chatham,2018,White,22.1875
Chatham,2019,White,22.86729857819905
Chatham,2020,White,24.287484510532835
