county,year,value
Bulloch,2024,12.458286985539488
Burke,2018,12.171052631578947
Burke,2019,12.956810631229235
Burke,2020,10.211267605633804
Burke,2021,10.218978102189782
Burke,2022,12.457912457912458
Burke,2023,9.293680297397769
Burke,2024,11.498257839721255
Butts,2018,11.11111111111111
Butts,2019,10.984848484848484
Butts,2020,11.450381679389313
Butts,2021,10.902255639097744
Butts,2022,12.014134275618375
Butts,2023,10
Butts,2024,12.676056338028168
Calhoun,2018,10.416666666666668
Calhoun,2019,-5
Calhoun,2020,11.538461538461538
Calhoun,2021,22.58064516129032
Calhoun,2022,11.904761904761903
Calhoun,2023,16.666666666666664
Calhoun,2024,12.195121951219512
Camden,2018,9.176788124156547
Camden,2019,8.174386920980927
Camden,2020,9.655172413793103
Camden,2021,9.476661951909476
Camden,2022,9.078771695594126
Camden,2023,8.454810495626822
Camden,2024,7.829670329670329
Candler,2018,11.11111111111111
Candler,2019,15
Candler,2020,12.318840579710146
Candler,2021,6.535947712418301
Candler,2022,8.450704225352112
Candler,2023,9.6
Candler,2024,5.426356589147287
Carroll,2018,9.022556390977442
Carroll,2019,6.791720569210867
Carroll,2020,9.616634178037685
Carroll,2021,9.526982011992006
Carroll,2022,9.031413612565444
Carroll,2023,8.672798948751643
Carroll,2024,8.189081225033288
Catoosa,2018,8.91238670694864
Catoosa,2019,8.752025931928689
Catoosa,2020,8.98716119828816
Catoosa,2021,9.423347398030943
Catoosa,2022,8.100147275405007
Catoosa,2023,8.728943338437979
Catoosa,2024,7.396449704142012
Charlton,2018,9.433962264150944
Charlton,2019,12.037037037037036
Charlton,2020,7.2727272727272725
Charlton,2021,5.172413793103448
Charlton,2022,4.504504504504505
Charlton,2023,4.504504504504505
Charlton,2024,7.526881720430108
Chatham,2018,10.541310541310542
Chatham,2019,11.172261970280681
Chatham,2020,9.31174089068826
Chatham,2021,12.506932889628397
Chatham,2022,11.358024691358025
Chatham,2023,11.00762066045724
Chatham,2024,12.424574876577072
Chattahoochee,2018,10.638297872340425
Chattahoochee,2019,5.405405405405405
Chattahoochee,2020,7.738095238095238
Chattahoochee,2021,7.103825136612022
Chattahoochee,2022,5.88235294117647
Chattahoochee,2023,9.523809523809524
Chattahoochee,2024,7.2727272727272725
Chattooga,2018,9.646302250803858
Chattooga,2019,10.891089108910892
Chattooga,2020,10.465116279069768
Chattooga,2021,9.090909090909092
Chattooga,2022,6.0606060606060606
Chattooga,2023,6.722689075630252
Chattooga,2024,9.375
Cherokee,2018,7.145447950671019
Cherokee,2019,7.866761162296244
Cherokee,2020,6.2800147765053564
Cherokee,2021,7.221297836938436
Cherokee,2022,6.7348960052822715
Cherokee,2023,6.752512562814069
Cherokee,2024,6.921241050119331
Clarke,2018,9.808429118773947
Clarke,2019,10.979462875197472
Clarke,2020,8.706070287539937
Clarke,2021,10.77490774907749
Clarke,2022,9.88562091503268
Clarke,2023,11.741528762805359
Clarke,2024,11.313291139240507
Clay,2018,-5
Clay,2019,-5
Clay,2020,-5
Clay,2021,-5
Clay,2022,15.625
Clay,2023,19.230769230769234
Clay,2024,-5
Clayton,2018,12.657931679925127
Clayton,2019,13.137843454167628
Clayton,2020,12.73699562469616
Clayton,2021,15.552665799739923
Clayton,2022,15.822454308093995
Clayton,2023,14.206642066420663
Clayton,2024,13.316790736145576
Clinch,2018,12.5
Clinch,2019,17.475728155339805
Clinch,2020,9.900990099009901
Clinch,2021,16.666666666666664
Clinch,2022,10.465116279069768
Clinch,2023,13.48314606741573
Clinch,2024,13.750000000000002
Cobb,2018,8.638025594149909
Cobb,2019,8.278641335636154
Cobb,2020,8.386336866902237
Cobb,2021,9.32125659252465
Cobb,2022,9.258834327673245
Cobb,2023,8.854166666666668
Cobb,2024,8.925276752767527
Coffee,2018,11.438474870017332
Coffee,2019,12.164579606440071
Coffee,2020,9.47176684881603
Coffee,2021,11.900532859680284
Coffee,2022,9.655172413793103
Coffee,2023,9.9644128113879
Coffee,2024,12.56637168141593
Colquitt,2018,11.737089201877934
Colquitt,2019,12.365591397849462
Colquitt,2020,9.966777408637874
Colquitt,2021,12.026359143327841
Colquitt,2022,11.022364217252397
Colquitt,2023,11.773940345368917
Colquitt,2024,11.908646003262643
Columbia,2018,7.230851633636851
Columbia,2019,7.243916242218449
Columbia,2020,9.085841694537347
Columbia,2021,8.413719185423366
Columbia,2022,7.6467420570813145
Columbia,2023,7.254788160185723
Columbia,2024,7.35632183908046
Cook,2018,13.488372093023257
Cook,2019,7.727272727272727
Cook,2020,15.816326530612246
Cook,2021,14.009661835748794
Cook,2022,11.158798283261802
Cook,2023,16.216216216216218
Cook,2024,12.5
Coweta,2018,9.281627463445645
Coweta,2019,9.712230215827338
Coweta,2020,8.950201884253028
Coweta,2021,8.323057953144266
Coweta,2022,10.74766355140187
Coweta,2023,9.68129885748647
Coweta,2024,9.417808219178083
Crawford,2018,13.392857142857142
Crawford,2019,10.15625
Crawford,2020,9.482758620689655
Crawford,2021,13.675213675213676
Crawford,2022,8.547008547008547
Crawford,2023,11.570247933884298
Crawford,2024,5.05050505050505
Crisp,2018,15.510204081632653
Crisp,2019,12.195121951219512
Crisp,2020,16.216216216216218
Crisp,2021,17.338709677419356
Crisp,2022,15.11111111111111
Crisp,2023,15.929203539823009
Crisp,2024,18.87550200803213
Dade,2018,8.176100628930817
Dade,2019,4.861111111111112
Dade,2020,4.605263157894736
Dade,2021,6.8181818181818175
Dade,2022,7.18954248366013
Dade,2023,11.538461538461538
Dade,2024,5.46875
Dawson,2018,8.880308880308881
Dawson,2019,7.876712328767123
Dawson,2020,6.859205776173286
Dawson,2021,3.606557377049181
Dawson,2022,7.602339181286549
Dawson,2023,7.196029776674938
Dawson,2024,5.922551252847381
Decatur,2018,11.370262390670554
Decatur,2019,13.020833333333334
Decatur,2020,12.112676056338028
Decatur,2021,17.251461988304094
Decatur,2022,11.782477341389729
Decatur,2023,15.286624203821656
Decatur,2024,13.055555555555557
DeKalb,2018,10.589861751152075
DeKalb,2019,10.89261615577405
DeKalb,2020,10.03150226422524
DeKalb,2021,10.635303578608765
DeKalb,2022,11.107802263251935
DeKalb,2023,10.6760098928277
DeKalb,2024,10.737426720148102
Dodge,2018,6.639004149377594
Dodge,2019,13.19796954314721
Dodge,2020,9.042553191489363
Dodge,2021,7.653061224489796
Dodge,2022,13.48314606741573
Dodge,2023,15.714285714285714
Dodge,2024,14.285714285714285
Dooly,2018,14.423076923076922
Dooly,2019,15.037593984962406
Dooly,2020,17
Dooly,2021,14.583333333333334
Dooly,2022,11.578947368421053
Dooly,2023,18
Dooly,2024,11.11111111111111
