county,year,group,value
Carroll,2021,Selected Races Total,9.403508771929825
Carroll,2022,Selected Races Total,8.923303834808259
Carroll,2023,Selected Races Total,8.587257617728532
Carroll,2024,Selected Races Total,8.197879858657243
Catoosa,2018,All Races,8.91238670694864
Catoosa,2019,All Races,8.752025931928689
Catoosa,2020,All Races,8.98716119828816
Catoosa,2021,All Races,9.423347398030943
Catoosa,2022,All Races,8.100147275405007
Catoosa,2023,All Races,8.728943338437979
Catoosa,2024,All Races,7.396449704142012
Catoosa,2018,White,9.003215434083602
Catoosa,2019,White,8.40630472854641
Catoosa,2020,White,8.709175738724728
Catoosa,2021,White,8.87218045112782
Catoosa,2022,White,8.25242718446602
Catoosa,2023,White,8.237232289950576
Catoosa,2024,White,7.6802507836990594
Catoosa,2018,Black or African-American,0
Catoosa,2019,Black or African-American,-5
Catoosa,2020,Black or African-American,18.51851851851852
Catoosa,2021,Black or African-American,32
Catoosa,2022,Black or African-American,-5
Catoosa,2023,Black or African-American,26.31578947368421
Catoosa,2024,Black or African-American,-5
Catoosa,2018,Selected Races Total,8.846761453396525
Catoosa,2019,Selected Races Total,8.600337268128163
Catoosa,2020,Selected Races Total,9.104477611940299
Catoosa,2021,Selected Races Total,9.710144927536232
Catoosa,2022,Selected Races Total,8.4375
Catoosa,2023,Selected Races Total,8.78594249201278
Catoosa,2024,Selected Races Total,7.598784194528875
Charlton,2018,All Races,9.433962264150944
Charlton,2019,All Races,12.037037037037036
Charlton,2020,All Races,7.2727272727272725
Charlton,2021,All Races,5.172413793103448
Charlton,2022,All Races,4.504504504504505
Charlton,2023,All Races,4.504504504504505
Charlton,2024,All Races,7.526881720430108
Charlton,2018,White,6.578947368421052
Charlton,2019,White,8.641975308641975
Charlton,2020,White,6.329113924050633
Charlton,2021,White,-5
Charlton,2022,White,-5
Charlton,2023,White,-5
Charlton,2024,White,7.142857142857142
Charlton,2018,Black or African-American,17.24137931034483
Charlton,2019,Black or African-American,23.076923076923077
Charlton,2020,Black or African-American,-5
Charlton,2021,Black or African-American,-5
Charlton,2022,Black or African-American,-5
Charlton,2023,Black or African-American,-5
Charlton,2024,Black or African-American,-5
Charlton,2018,Selected Races Total,9.523809523809524
Charlton,2019,Selected Races Total,12.149532710280374
Charlton,2020,Selected Races Total,7.339449541284404
Charlton,2021,Selected Races Total,5.5045871559633035
Charlton,2022,Selected Races Total,4.761904761904762
Charlton,2023,Selected Races Total,4.672897196261682
Charlton,2024,Selected Races Total,6.8181818181818175
Chatham,2018,All Races,10.541310541310542
Chatham,2019,All Races,11.172261970280681
Chatham,2020,All Races,9.31174089068826
Chatham,2021,All Races,12.506932889628397
Chatham,2022,All Races,11.358024691358025
Chatham,2023,All Races,11.00762066045724
Chatham,2024,All Races,12.424574876577072
Chatham,2018,White,7.085714285714285
Chatham,2019,White,7.2472594397076735
